"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
17.6460317460317,0.40929948949761,0.173517775989585,48.0246031746032,0.329822004325255,0.0757065063777957,57.3404761904762,0.352454928740787,0.0726020211741095,17.9904761904762,0.437386288703343,0.180023114184884,38.3063492063492,0.356259047487569,0.0886105359444202,44.7638888888889,0.356259047487569,0.0856295800736179
