"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
36.6369047619048,0.115339800564018,0.440572725229332,108.863095238095,0.0586234009313047,0.124515185628685,152.288095238095,0.0586234009313047,0.115034937498492,30.1900793650794,0.136536481565999,0.458867633546932,94.2734126984127,0.0587143997160625,0.20838265134454,153.415079365079,0.0496678928596125,0.158882972889994
