"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
49.4674603174603,0.266278319129373,0.154352836613126,58.7678571428571,0.266278319129373,0.125572166284677,66.1019841269841,0.291880704566785,0.14991590105571,44.1468253968254,0.287962981564011,0.17311697150969,52.2861111111111,0.222871644701216,0.154051734001847,74.934126984127,0.234179702960986,0.158956394220178
