"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
43.4095238095238,0.0865033829228616,0.320281001794143,80.2825396825397,0.0700757969286656,0.298182808666012,141.590873015873,0.0700757969286656,0.182892330576803,50.9309523809524,0.0603065394219113,0.336893281429174,85.115873015873,0.0859241639358895,0.330426034988551,182.048412698413,0.0739454876976902,0.174399985857024
