"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
5.72142857142857,0.109938218342862,0.437470920854225,108.34880952381,0.010020032258498,0.151226223991092,108.47380952381,0.010020032258498,0.0385234519455634,10.0484126984127,0.105442814969491,0.46028123886961,528.335714285714,0.00577727411112968,0.202006114439016,402.244047619048,0.0112874896807794,0.124438112240339
